002393,力生制药,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002394,联发股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020303,纺织品,,
002395,双象股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002396,星网锐捷,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020101,通信终端设备,,
002397,梦洁股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020303,纺织品,,
002398,垒知集团,Shenzhen,1,原材料,101,原材料,10103,建筑材料,1010303,其他建材,,
002399,海普瑞,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002400,省广集团,Shenzhen,3,可选消费,304,传媒,30401,传媒,3040101,营销与广告,,
002401,中远海科,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002402,和而泰,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002403,爱仕达,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020104,家用器具与特殊消费品,,
002404,嘉欣丝绸,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002405,四维图新,Shenzhen,7,信息技术,701,计算机运用,70103,软件开发,7010301,软件开发,,
002406,远东传动,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002407,多氟多,Shenzhen,1,原材料,101,原材料,10101,化学原料,1010101,化学原料,,
002408,齐翔腾达,Shenzhen,1,原材料,101,原材料,10101,化学原料,1010101,化学原料,,
002409,雅克科技,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002410,广联达,Shenzhen,7,信息技术,701,计算机运用,70103,软件开发,7010301,软件开发,300信息,CSI 300 Info Technology
002411,延安必康,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,300医药,CSI 300 Health Care
002412,汉森制药,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002413,雷科防务,Shenzhen,2,工业,201,资本品,20101,航空航天与国防,2010101,航空航天与国防,,
002414,高德红外,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002415,海康威视,Shenzhen,7,信息技术,702,计算机及电子设备,70201,电脑与外围设备,7020101,电脑与外围设备,300信息,CSI 300 Info Technology
002416,爱施德,Shenzhen,3,可选消费,305,零售业,30504,其他零售,3050401,其他零售,,
002417,深南股份,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002418,康盛股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020103,家用电器,,
002419,天虹股份,Shenzhen,3,可选消费,305,零售业,30503,多元化零售,3050301,百货商店,,
002420,*ST毅昌,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020101,消费电子产品,,
002421,达实智能,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002422,科伦药业,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,300医药,CSI 300 Health Care
002423,中粮资本,Shenzhen,6,金融地产,602,其他金融,60201,其他金融服务,6020101,其它综合性金融服务,,
002424,贵州百灵,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002425,凯撒文化,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,,
002426,胜利精密,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020101,消费电子产品,,
002427,*ST尤夫,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010205,纤维及树脂,,
002428,云南锗业,Shenzhen,1,原材料,101,原材料,10105,有色金属,1010504,稀有金属,,
002429,兆驰股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020101,消费电子产品,,
002430,杭氧股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002431,棕榈股份,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010303,园林工程,,
002432,九安医疗,Shenzhen,5,医药卫生,501,医疗器械与服务,50101,医疗器械,5010101,医疗器械,,
002433,太安堂,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002434,万里扬,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002435,长江健康,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002436,兴森科技,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002437,誉衡药业,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002438,江苏神通,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002439,启明星辰,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010101,互联网信息服务,,
002440,闰土股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010204,印染化学品,,
002441,众业达,Shenzhen,2,工业,202,商业服务与用品,20201,商业服务与用品,2020104,工业品贸易商,,
002442,龙星化工,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010203,橡胶制品,,
002443,金洲管道,Shenzhen,1,原材料,101,原材料,10106,钢铁,1010601,钢铁,,
002444,巨星科技,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002445,ST中南,Shenzhen,3,可选消费,304,传媒,30401,传媒,3040102,广播与有线电视,,
002446,盛路通信,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020102,通信传输设备,,
002447,晨鑫科技,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,,
002448,中原内配,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002449,国星光电,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020202,光电子器件,,
002450,*ST康得,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010202,塑料制品,,
002451,摩恩电气,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002452,长高集团,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002453,华软科技,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002454,松芝股份,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002455,百川股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002456,欧菲光,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020202,光电子器件,300信息,CSI 300 Info Technology
002457,青龙管业,Shenzhen,2,工业,201,资本品,20102,建筑产品,2010201,建筑产品,,
002458,益生股份,Shenzhen,4,主要消费,402,食品、饮料与烟草,40204,农牧渔产品,4020401,畜牧产品,,
002459,晶澳科技,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002460,赣锋锂业,Shenzhen,1,原材料,101,原材料,10105,有色金属,1010504,稀有金属,300材料,CSI 300 Materials
002461,珠江啤酒,Shenzhen,4,主要消费,402,食品、饮料与烟草,40201,饮料,4020102,啤酒,,
002462,嘉事堂,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020203,药品经销商,,
002463,沪电股份,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002464,众应互联,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010101,互联网信息服务,,
002465,海格通信,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020102,通信传输设备,,
002466,天齐锂业,Shenzhen,1,原材料,101,原材料,10105,有色金属,1010504,稀有金属,300材料,CSI 300 Materials
002467,二六三,Shenzhen,8,电信业务,801,电信服务,80102,电信增值服务,8010201,电信增值服务,,
002468,申通快递,Shenzhen,2,工业,203,交通运输,20301,航空货运与物流,2030102,物流,300工业,CSI 300 Industrials
002469,三维工程,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010301,土木工程,,
002470,金正大,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002471,中超控股,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002472,双环传动,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002473,圣莱达,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020103,家用电器,,
002474,榕基软件,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002475,立讯精密,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,300信息,CSI 300 Info Technology
002476,宝莫股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002478,常宝股份,Shenzhen,1,原材料,101,原材料,10106,钢铁,1010601,钢铁,,
002479,富春环保,Shenzhen,2,工业,201,资本品,20107,环保设备、工程与服务,2010703,环保服务,,
002480,新筑股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002481,双塔食品,Shenzhen,4,主要消费,402,食品、饮料与烟草,40204,农牧渔产品,4020403,其他农产品,,
002482,广田集团,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010302,建筑装修,,
002483,润邦股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010602,工程机械,,
002484,江海股份,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002485,希努尔,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002486,嘉麟杰,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020303,纺织品,,
002487,大金重工,Shenzhen,2,工业,201,资本品,20104,电气设备,2010402,重型电气设备,,
002488,金固股份,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002489,浙江永强,Shenzhen,3,可选消费,302,耐用消费品与服装,30202,休闲设备与用品,3020201,休闲设备与用品,,
002490,山东墨龙,Shenzhen,0,能源,1,能源,101,能源开采设备与服务,10102,石油与天然气开采设备与服务,,
002491,通鼎互联,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020102,通信传输设备,,
002492,恒基达鑫,Shenzhen,0,能源,1,能源,102,石油与天然气,10204,石油与天然气的储存和运输,,
002493,荣盛石化,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010205,纤维及树脂,300材料,CSI 300 Materials
002494,华斯股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002495,佳隆股份,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002496,辉丰股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002497,雅化集团,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002498,汉缆股份,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002499,*ST科林,Shenzhen,9,公用事业,901,公用事业,90101,电力,9010104,新能源发电,,
002500,山西证券,Shenzhen,6,金融地产,603,资本市场,60301,资本市场,6030102,投资银行业与经纪业,,
002501,*ST利源,Shenzhen,1,原材料,101,原材料,10105,有色金属,1010501,铝,,
002502,鼎龙文化,Shenzhen,3,可选消费,304,传媒,30401,传媒,3040103,电影与娱乐,,
002503,搜于特,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002504,弘高创意,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010302,建筑装修,,
002505,大康农业,Shenzhen,4,主要消费,401,食品与主要用品零售,40101,食品与主要用品零售,4010101,食品经销商,,
002506,协鑫集成,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002507,涪陵榨菜,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002508,老板电器,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020103,家用电器,300可选,CSI 300 Cons Disc
002509,天广中茂,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002510,天汽模,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002511,中顺洁柔,Shenzhen,4,主要消费,403,家庭与个人用品,40301,家常用品,4030101,家常用品,,
002512,达华智能,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020101,消费电子产品,,
002513,蓝丰生化,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002514,宝馨科技,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002515,金字火腿,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002516,旷达科技,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020303,纺织品,,
002517,恺英网络,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,,
002518,科士达,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002519,银河电子,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020101,通信终端设备,,
002520,日发精机,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002521,齐峰新材,Shenzhen,1,原材料,101,原材料,10108,纸类与林业产品,1010802,纸制品,,
002522,浙江众成,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010202,塑料制品,,
002523,天桥起重,Shenzhen,2,工业,201,资本品,20106,机械制造,2010602,工程机械,,
002524,光正集团,Shenzhen,5,医药卫生,501,医疗器械与服务,50102,医疗用品与服务提供商,5010203,医疗保健机构,,
002526,山东矿机,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002527,新时达,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002528,英飞拓,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002529,海源复材,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002530,金财互联,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010101,互联网信息服务,,
002531,天顺风能,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002532,新界泵业,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002533,金杯电工,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002534,杭锅股份,Shenzhen,2,工业,201,资本品,20107,环保设备、工程与服务,2010701,环保设备,,
002535,林州重机,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002536,飞龙股份,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002537,海联金汇,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002538,司尔特,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002539,云图控股,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002540,亚太科技,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002541,鸿路钢构,Shenzhen,2,工业,201,资本品,20102,建筑产品,2010201,建筑产品,,
002542,中化岩土,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010301,土木工程,,
002543,万和电气,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020103,家用电器,,
002544,杰赛科技,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002545,东方铁塔,Shenzhen,2,工业,201,资本品,20102,建筑产品,2010201,建筑产品,,
002546,新联电子,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002547,春兴精工,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020103,其它通信设备,,
002548,金新农,Shenzhen,4,主要消费,402,食品、饮料与烟草,40204,农牧渔产品,4020403,其他农产品,,
002549,凯美特气,Shenzhen,1,原材料,101,原材料,10101,化学原料,1010101,化学原料,,
002550,千红制药,Shenzhen,5,医药卫生,502,医药生物,50201,生物科技,5020101,生物科技,,
002551,尚荣医疗,Shenzhen,5,医药卫生,501,医疗器械与服务,50101,医疗器械,5010101,医疗器械,,
002552,宝鼎科技,Shenzhen,2,工业,201,资本品,20106,机械制造,2010606,船舶制造,,
002553,南方轴承,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002554,惠博普,Shenzhen,0,能源,1,能源,101,能源开采设备与服务,10102,石油与天然气开采设备与服务,,
002555,三七互娱,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010101,互联网信息服务,300信息,CSI 300 Info Technology
002556,辉隆股份,Shenzhen,2,工业,202,商业服务与用品,20201,商业服务与用品,2020104,工业品贸易商,,
002557,洽洽食品,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002558,巨人网络,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,300信息,CSI 300 Info Technology
002559,亚威股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002560,通达股份,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002561,徐家汇,Shenzhen,3,可选消费,305,零售业,30503,多元化零售,3050301,百货商店,,
002562,兄弟科技,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002563,森马服饰,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002564,天沃科技,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010301,土木工程,,
002565,顺灏股份,Shenzhen,1,原材料,101,原材料,10108,纸类与林业产品,1010802,纸制品,,
002566,益盛药业,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002567,唐人神,Shenzhen,4,主要消费,402,食品、饮料与烟草,40204,农牧渔产品,4020403,其他农产品,,
002568,百润股份,Shenzhen,4,主要消费,402,食品、饮料与烟草,40201,饮料,4020104,葡萄酒及其他,,
002569,*ST步森,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002570,贝因美,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002571,德力股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020104,家用器具与特殊消费品,,
002572,索菲亚,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020102,家庭装饰品,,
002573,清新环境,Shenzhen,2,工业,201,资本品,20107,环保设备、工程与服务,2010703,环保服务,,
002574,明牌珠宝,Shenzhen,3,可选消费,302,耐用消费品与服装,30204,珠宝与奢侈品,3020401,珠宝与奢侈品,,
002575,群兴玩具,Shenzhen,3,可选消费,302,耐用消费品与服装,30202,休闲设备与用品,3020201,休闲设备与用品,,
002576,通达动力,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002577,雷柏科技,Shenzhen,7,信息技术,702,计算机及电子设备,70201,电脑与外围设备,7020101,电脑与外围设备,,
002578,闽发铝业,Shenzhen,1,原材料,101,原材料,10105,有色金属,1010501,铝,,
002579,中京电子,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002580,圣阳股份,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002581,未名医药,Shenzhen,5,医药卫生,502,医药生物,50201,生物科技,5020101,生物科技,,
002582,好想你,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002583,海能达,Shenzhen,8,电信业务,802,通信设备,80201,通信设备,8020101,通信终端设备,,
002584,西陇科学,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002585,双星新材,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002586,ST围海,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010301,土木工程,,
002587,奥拓电子,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020202,光电子器件,,
002588,史丹利,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010206,化肥与农药,,
002589,瑞康医药,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020203,药品经销商,,
002590,万安科技,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002591,恒大高新,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002592,八菱科技,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002593,日上集团,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002594,比亚迪,Shenzhen,3,可选消费,301,汽车与汽车零部件,30102,汽车与摩托车,3010201,汽车,300可选,CSI 300 Cons Disc
002595,豪迈科技,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002596,海南瑞泽,Shenzhen,1,原材料,101,原材料,10103,建筑材料,1010301,水泥,,
002597,金禾实业,Shenzhen,1,原材料,101,原材料,10101,化学原料,1010101,化学原料,,
002598,山东章鼓,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002599,盛通股份,Shenzhen,2,工业,202,商业服务与用品,20201,商业服务与用品,2020101,商业印刷,,
002600,领益智造,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002601,龙蟒佰利,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010201,涂料涂漆,300材料,CSI 300 Materials
002602,世纪华通,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,300可选,CSI 300 Cons Disc
002603,以岭药业,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002604,*ST龙力,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002605,姚记科技,Shenzhen,3,可选消费,302,耐用消费品与服装,30202,休闲设备与用品,3020201,休闲设备与用品,,
002606,大连电瓷,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002607,中公教育,Shenzhen,3,可选消费,303,消费者服务,30302, 综合消费者服务,3030201,教育服务,300可选,CSI 300 Cons Disc
002608,江苏国信,Shenzhen,9,公用事业,901,公用事业,90101,电力,9010101,火电,,
002609,捷顺科技,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002610,爱康科技,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002611,东方精工,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002612,朗姿股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002613,北玻股份,Shenzhen,1,原材料,101,原材料,10103,建筑材料,1010302,玻璃,,
002614,奥佳华,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020103,家用电器,,
002615,哈尔斯,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020104,家用器具与特殊消费品,,
002616,长青集团,Shenzhen,3,可选消费,302,耐用消费品与服装,30201,家庭耐用消费品,3020104,家用器具与特殊消费品,,
002617,露笑科技,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002618,丹邦科技,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002619,艾格拉斯,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,,
002620,瑞和股份,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010302,建筑装修,,
002621,美吉姆,Shenzhen,3,可选消费,303,消费者服务,30302, 综合消费者服务,3030201,教育服务,,
002622,融钰集团,Shenzhen,2,工业,201,资本品,20104,电气设备,2010401,电气部件与设备,,
002623,亚玛顿,Shenzhen,2,工业,201,资本品,20104,电气设备,2010403,新能源设备,,
002624,完美世界,Shenzhen,7,信息技术,701,计算机运用,70101,互联网服务,7010102,移动互联网信息服务,300信息,CSI 300 Info Technology
002625,光启技术,Shenzhen,3,可选消费,301,汽车与汽车零部件,30101,汽车零配件与轮胎,3010101,汽车零配件,,
002626,金达威,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020201,化学药,,
002627,宜昌交运,Shenzhen,3,可选消费,301,汽车与汽车零部件,30102,汽车与摩托车,3010203,汽车经销商与汽车服务,,
002628,成都路桥,Shenzhen,2,工业,201,资本品,20103,建筑与工程,2010301,土木工程,,
002629,*ST仁智,Shenzhen,0,能源,1,能源,101,能源开采设备与服务,10102,石油与天然气开采设备与服务,,
002630,华西能源,Shenzhen,2,工业,201,资本品,20104,电气设备,2010402,重型电气设备,,
002631,德尔未来,Shenzhen,1,原材料,101,原材料,10108,纸类与林业产品,1010801,林业产品,,
002632,道明光学,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002633,申科股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002634,棒杰股份,Shenzhen,3,可选消费,302,耐用消费品与服装,30203,纺织服装,3020301,服装服饰,,
002635,安洁科技,Shenzhen,7,信息技术,702,计算机及电子设备,70201,电脑与外围设备,7020101,电脑与外围设备,,
002636,金安国纪,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020201,电子设备及仪表制造商,,
002637,赞宇科技,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002638,勤上股份,Shenzhen,7,信息技术,702,计算机及电子设备,70202,电子设备,7020202,光电子器件,,
002639,雪人股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010601,通用机械,,
002640,跨境通,Shenzhen,3,可选消费,305,零售业,30504,其他零售,3050401,其他零售,,
002641,永高股份,Shenzhen,1,原材料,101,原材料,10103,建筑材料,1010303,其他建材,,
002642,*ST荣联,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002643,万润股份,Shenzhen,1,原材料,101,原材料,10102,化学制品,1010207,其他化学制品,,
002644,佛慈制药,Shenzhen,5,医药卫生,502,医药生物,50202,制药,5020202,中药,,
002645,华宏科技,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002646,青青稞酒,Shenzhen,4,主要消费,402,食品、饮料与烟草,40201,饮料,4020101,白酒,,
002647,仁东控股,Shenzhen,6,金融地产,602,其他金融,60201,其他金融服务,6020103,特殊金融服务,,
002648,卫星石化,Shenzhen,1,原材料,101,原材料,10101,化学原料,1010101,化学原料,,
002649,博彦科技,Shenzhen,7,信息技术,701,计算机运用,70102,信息技术服务,7010201,系统集成及IT咨询,,
002650,加加食品,Shenzhen,4,主要消费,402,食品、饮料与烟草,40202,包装食品与肉类,4020201,包装食品与肉类,,
002651,利君股份,Shenzhen,2,工业,201,资本品,20106,机械制造,2010607,其他机械设备,,
002652,扬子新材,Shenzhen,2,工业,201,资本品,20102,建筑产品,2010201,建筑产品,,
